"Year","Trade.Flow","Reporter","Commodity.Code","Trade.Value..US..","Group"
2014,"Exports","Rep. of Moldova",202,39398,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Rep. of Moldova",202,15142,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Rep. of Moldova",202,61428,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Rep. of Moldova",202,63013,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Rep. of Moldova",202,183516,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Rep. of Moldova",202,252030,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Rep. of Moldova",202,142099,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Rep. of Moldova",202,328811,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Rep. of Moldova",202,1031375,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Ukraine",202,1476887,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Ukraine",202,826487,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Ukraine",202,293188,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Ukraine",202,1605194,"СНГ, без Казахстана и Белоруссии"
2014,"Imports","Ukraine",202,58916,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Ukraine",202,2266516,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Ukraine",202,2652061,"СНГ, без Казахстана и Белоруссии"
2014,"Imports","Ukraine",202,78021,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Ukraine",202,2906155,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Ukraine",202,2860004,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Ukraine",202,2175832,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Ukraine",202,3278935,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Ukraine",202,853545,"СНГ, без Казахстана и Белоруссии"
2014,"Exports","Ukraine",202,1893399,"СНГ, без Казахстана и Белоруссии"
2015,"Imports","Armenia",202,2867,"СНГ, без Казахстана и Белоруссии"
2015,"Imports","Armenia",202,2052,"СНГ, без Казахстана и Белоруссии"
2015,"Imports","Armenia",202,9378,"СНГ, без Казахстана и Белоруссии"
2015,"Imports","Armenia",202,3447,"СНГ, без Казахстана и Белоруссии"
2015,"Imports","Armenia",202,2777,"СНГ, без Казахстана и Белоруссии"
2015,"Imports","Armenia",202,4280,"СНГ, без Казахстана и Белоруссии"
2015,"Imports","Kyrgyzstan",202,1909,"СНГ, без Казахстана и Белоруссии"
2015,"Exports","Rep. of Moldova",202,107250,"СНГ, без Казахстана и Белоруссии"
2015,"Exports","Rep. of Moldova",202,187816,"СНГ, без Казахстана и Белоруссии"
2015,"Exports","Rep. of Moldova",202,316240,"СНГ, без Казахстана и Белоруссии"
2015,"Exports","Rep. of Moldova",202,390924,"СНГ, без Казахстана и Белоруссии"
2015,"Exports","Rep. of Moldova",202,348780,"СНГ, без Казахстана и Белоруссии"
2015,"Exports","Rep. of Moldova",202,729038,"СНГ, без Казахстана и Белоруссии"
2015,"Exports","Rep. of Moldova",202,1017705,"СНГ, без Казахстана и Белоруссии"
2015,"Exports","Rep. of Moldova",202,271610,"СНГ, без Казахстана и Белоруссии"
2015,"Exports","Ukraine",202,1168979,"СНГ, без Казахстана и Белоруссии"
2015,"Exports","Ukraine",202,1408435,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Azerbaijan",202,2468,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Azerbaijan",202,9999,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Azerbaijan",202,4286,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Azerbaijan",202,2740,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Azerbaijan",202,6344,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Azerbaijan",202,7063,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Armenia",202,2626,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Armenia",202,1727,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Armenia",202,6154,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Armenia",202,10212,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Armenia",202,11455,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Armenia",202,10565,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Armenia",202,5954,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Armenia",202,2368,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Armenia",202,3862,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Armenia",202,4780,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Armenia",202,10722,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Kyrgyzstan",202,3238,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Kyrgyzstan",202,100,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Kyrgyzstan",202,428,"СНГ, без Казахстана и Белоруссии"
2016,"Imports","Kyrgyzstan",202,150,"СНГ, без Казахстана и Белоруссии"
2016,"Exports","Rep. of Moldova",202,122241,"СНГ, без Казахстана и Белоруссии"
2016,"Exports","Rep. of Moldova",202,134378,"СНГ, без Казахстана и Белоруссии"
2016,"Exports","Rep. of Moldova",202,98991,"СНГ, без Казахстана и Белоруссии"
2016,"Exports","Rep. of Moldova",202,304872,"СНГ, без Казахстана и Белоруссии"
2016,"Exports","Rep. of Moldova",202,285144,"СНГ, без Казахстана и Белоруссии"
2016,"Exports","Rep. of Moldova",202,816002,"СНГ, без Казахстана и Белоруссии"
2016,"Exports","Rep. of Moldova",202,441708,"СНГ, без Казахстана и Белоруссии"
2016,"Exports","Rep. of Moldova",202,670596,"СНГ, без Казахстана и Белоруссии"
2016,"Exports","Rep. of Moldova",202,796690,"СНГ, без Казахстана и Белоруссии"
2016,"Exports","Rep. of Moldova",202,795949,"СНГ, без Казахстана и Белоруссии"
2016,"Exports","Rep. of Moldova",202,804343,"СНГ, без Казахстана и Белоруссии"
2016,"Exports","Ukraine",202,749,"СНГ, без Казахстана и Белоруссии"
2016,"Exports","Ukraine",202,126,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Azerbaijan",202,18536,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Azerbaijan",202,48104,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Azerbaijan",202,9105,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Azerbaijan",202,5444,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Azerbaijan",202,9051,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Azerbaijan",202,41827,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Armenia",202,4225,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Armenia",202,4600,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Armenia",202,10088,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Armenia",202,8124,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Armenia",202,13228,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Armenia",202,7256,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Armenia",202,9439,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Armenia",202,12974,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Armenia",202,12466,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Armenia",202,14192,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Armenia",202,10044,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Armenia",202,6137,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Kyrgyzstan",202,518,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Kyrgyzstan",202,529,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Kyrgyzstan",202,216,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Kyrgyzstan",202,523,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Kyrgyzstan",202,12920,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Kyrgyzstan",202,5406,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Kyrgyzstan",202,12827,"СНГ, без Казахстана и Белоруссии"
2017,"Imports","Kyrgyzstan",202,1401,"СНГ, без Казахстана и Белоруссии"
2017,"Exports","Rep. of Moldova",202,262843,"СНГ, без Казахстана и Белоруссии"
2017,"Exports","Rep. of Moldova",202,458255,"СНГ, без Казахстана и Белоруссии"
2017,"Exports","Rep. of Moldova",202,571937,"СНГ, без Казахстана и Белоруссии"
2017,"Exports","Rep. of Moldova",202,524179,"СНГ, без Казахстана и Белоруссии"
2017,"Exports","Rep. of Moldova",202,318017,"СНГ, без Казахстана и Белоруссии"
2017,"Exports","Rep. of Moldova",202,404350,"СНГ, без Казахстана и Белоруссии"
2017,"Exports","Rep. of Moldova",202,357313,"СНГ, без Казахстана и Белоруссии"
2017,"Exports","Rep. of Moldova",202,130511,"СНГ, без Казахстана и Белоруссии"
